i,time,pos,duration
52265,2018-03-25 14:07:10.077761700,P166,1.98
52266,2018-03-25 14:07:16.182110900,P167,1.51
52267,2018-03-25 14:07:21.624422200,P168,1.48
52268,2018-03-25 14:07:27.315747700,P169,1.94
52269,2018-03-25 14:07:32.772059800,P170,1.98
52270,2018-03-25 14:07:38.417382700,P171,1.49
52271,2018-03-25 14:07:44.219714500,P172,1.51
52272,2018-03-25 14:07:50.031046900,P173,1.49
52273,2018-03-25 14:07:55.663369100,P174,1.98
52274,2018-03-25 14:08:01.326693000,P175,1.94
52275,2018-03-25 14:08:07.126024700,P176,1.47
52276,2018-03-25 14:08:12.684342600,P177,2.44
52277,2018-03-25 14:08:19.327722600,P178,1.47
52278,2018-03-25 14:08:25.197058300,P179,1.95
52279,2018-03-25 14:08:31.912442400,P180,2.01
52280,2018-03-25 14:08:37.431758100,P181,1.95
52281,2018-03-25 14:08:42.880069700,P182,2.19
52282,2018-03-25 14:08:48.423386800,P183,1.49
52283,2018-03-25 14:08:54.484733500,P184,1.47
52284,2018-03-25 14:09:00.264064000,P185,1.93
52285,2018-03-25 14:09:06.056395300,P186,1.7
52286,2018-03-25 14:09:11.523708000,P187,1.95
52287,2018-03-25 14:09:17.007021700,P188,1.95
52288,2018-03-25 14:09:22.536337900,P189,1.93
52289,2018-03-25 14:09:28.271666000,P190,2.4
52290,2018-03-25 14:09:35.197062100,P191,1.51
52291,2018-03-25 14:09:40.886387500,P192,1.96
52292,2018-03-25 14:09:46.377701600,P193,1.53
52293,2018-03-25 14:09:52.048025900,P194,1.49
52294,2018-03-25 14:09:57.875359200,P195,1.69
52295,2018-03-25 14:10:03.553684000,P196,1.5
52296,2018-03-25 14:10:09.361016100,P197,1.47
52297,2018-03-25 14:10:15.047341400,P198,2.2
52298,2018-03-25 14:10:21.660719600,P199,1.73
52299,2018-03-25 14:10:27.490053100,P200,2.18
52300,2018-03-25 14:10:34.133433000,P201,1.43
52301,2018-03-25 14:10:39.728753100,P202,1.52
52302,2018-03-25 14:10:45.263069600,P203,1.5
52303,2018-03-25 14:10:51.016398700,P204,1.53
52304,2018-03-25 14:10:57.544772100,P205,1.5
52305,2018-03-25 14:11:03.069088100,P206,1.75
52306,2018-03-25 14:11:08.667408300,P207,1.96
52307,2018-03-25 14:11:14.603747800,P208,2.18
52308,2018-03-25 14:11:21.420137700,P209,1.5
52309,2018-03-25 14:11:27.093462200,P210,1.99
52310,2018-03-25 14:11:33.747842800,P211,2.42
52311,2018-03-25 14:11:40.470227300,P212,1.55
52312,2018-03-25 14:11:46.190554500,P213,1.52
52313,2018-03-25 14:11:51.784874400,P214,2.02
52314,2018-03-25 14:11:58.859279100,P215,1.52
52315,2018-03-25 14:12:04.275588900,P216,1.49
52316,2018-03-25 14:12:10.084921200,P217,2.01
52317,2018-03-25 14:12:15.889253100,P218,1.49
52318,2018-03-25 14:12:21.495573800,P219,1.52
52319,2018-03-25 14:12:27.296905600,P220,1.69
52320,2018-03-25 14:12:32.787219600,P221,1.72
52321,2018-03-25 14:12:38.676556500,P222,1.48
52322,2018-03-25 14:12:44.073865200,P223,1.52
52323,2018-03-25 14:12:49.891197900,P224,1.48
52324,2018-03-25 14:12:55.505519100,P225,2.62
52325,2018-03-25 14:13:02.516920100,P226,1.5
52326,2018-03-25 14:13:08.096239200,P227,1.72
52327,2018-03-25 14:13:13.324538300,P228,1.5
52328,2018-03-25 14:13:19.271878400,P229,2.26
52329,2018-03-25 14:13:25.535236700,P230,1.95
52330,2018-03-25 14:13:32.114613000,P231,2.17
52331,2018-03-25 14:13:38.746992300,P232,1.94
52332,2018-03-25 14:13:45.139358000,P233,3.56
52333,2018-03-25 14:13:52.318768600,P234,1.96
52334,2018-03-25 14:13:57.971091900,P235,1.99
52335,2018-03-25 14:14:03.642416300,P236,1.5
52336,2018-03-25 14:14:09.482750300,P237,1.5
52337,2018-03-25 14:14:15.895117100,P238,1.57
52338,2018-03-25 14:14:21.272424600,P239,1.96
52339,2018-03-25 14:14:26.898746500,P240,2.14
52340,2018-03-25 14:14:32.583071600,P241,1.49
52341,2018-03-25 14:14:38.073385600,P242,1.05
52342,2018-03-25 14:14:43.901719000,P243,1.74
52343,2018-03-25 14:14:51.009125500,P1,1.96
52344,2018-03-25 14:14:56.573443800,P2,1.95
52345,2018-03-25 14:15:02.329773000,P3,1.71
52346,2018-03-25 14:15:07.707080600,P4,1.98
52347,2018-03-25 14:15:13.685422500,P5,1.73
52348,2018-03-25 14:15:19.356746900,P6,1.98
52349,2018-03-25 14:15:25.033071500,P7,1.74
52350,2018-03-25 14:15:30.799401400,P8,1.54
52351,2018-03-25 14:15:36.526728900,P9,2.0
52352,2018-03-25 14:15:42.435066900,P10,1.54
52353,2018-03-25 14:15:48.229398300,P11,1.52
52354,2018-03-25 14:15:54.156737300,P12,2.18
52355,2018-03-25 14:16:00.010072100,P13,2.23
52356,2018-03-25 14:16:06.882465200,P14,1.96
52357,2018-03-25 14:16:12.264773000,P15,1.48
52358,2018-03-25 14:16:18.123108100,P16,1.51
52359,2018-03-25 14:16:24.013445000,P17,1.55
52360,2018-03-25 14:16:29.802776200,P18,2.88
52361,2018-03-25 14:16:37.278203700,P19,1.7
52362,2018-03-25 14:16:42.763517500,P20,1.97
52363,2018-03-25 14:16:48.182827400,P21,2.19
52364,2018-03-25 14:16:55.098223000,P22,1.93
52365,2018-03-25 14:17:00.682542400,P23,1.95
52366,2018-03-25 14:17:06.282862700,P24,1.98
52367,2018-03-25 14:17:11.964187700,P25,2.44
52368,2018-03-25 14:17:18.704573200,P26,1.95
52369,2018-03-25 14:17:25.014934100,P27,1.72
52370,2018-03-25 14:17:30.511248500,P28,1.51
52371,2018-03-25 14:17:36.178572600,P29,1.5
52372,2018-03-25 14:17:41.910900500,P30,1.49
52373,2018-03-25 14:17:47.589225300,P31,1.98
52374,2018-03-25 14:17:53.169544500,P32,1.95
52375,2018-03-25 14:17:58.907872700,P33,1.52
52376,2018-03-25 14:18:04.582197200,P34,1.98
52377,2018-03-25 14:18:10.182517600,P35,1.51
52378,2018-03-25 14:18:15.927846200,P36,1.49
52379,2018-03-25 14:18:21.779180800,P37,2.23
52380,2018-03-25 14:18:28.661574500,P38,1.47
52381,2018-03-25 14:18:34.398902700,P39,1.49
52382,2018-03-25 14:18:40.403246100,P40,1.5
52383,2018-03-25 14:18:46.531596600,P41,1.95
52384,2018-03-25 14:18:52.827956700,P42,1.5
52385,2018-03-25 14:18:58.510281700,P43,2.05
52386,2018-03-25 14:19:04.244609700,P44,1.78
52387,2018-03-25 14:19:09.812928200,P45,1.74
52388,2018-03-25 14:19:15.509254000,P46,2.01
52389,2018-03-25 14:19:21.261583000,P47,1.75
52390,2018-03-25 14:19:26.801899900,P48,1.49
52391,2018-03-25 14:19:32.460223600,P49,1.92
52392,2018-03-25 14:19:38.228553500,P50,1.7
52393,2018-03-25 14:19:43.910878500,P51,1.5
52394,2018-03-25 14:19:49.763213200,P52,1.73
52395,2018-03-25 14:19:55.488540700,P53,1.5
52396,2018-03-25 14:20:01.565888300,P54,1.76
52397,2018-03-25 14:20:07.062202700,P55,1.52
52398,2018-03-25 14:20:12.832532700,P56,2.17
52399,2018-03-25 14:20:19.132893100,P57,1.51
52400,2018-03-25 14:20:24.943225400,P58,1.75
52401,2018-03-25 14:20:30.473541700,P59,2.21
52402,2018-03-25 14:20:37.053918100,P60,1.5
52403,2018-03-25 14:20:42.633237200,P61,2.25
52404,2018-03-25 14:20:49.175611400,P62,1.97
52405,2018-03-25 14:20:54.902939000,P63,1.5
52406,2018-03-25 14:21:00.467257300,P64,1.65
52407,2018-03-25 14:21:06.226586700,P65,1.92
52408,2018-03-25 14:21:12.896968200,P66,1.94
52409,2018-03-25 14:21:18.947314300,P67,1.48
52410,2018-03-25 14:21:24.989659900,P68,1.94
52411,2018-03-25 14:21:30.843994700,P69,1.49
52412,2018-03-25 14:21:36.395312300,P70,1.94
52413,2018-03-25 14:21:42.556664700,P71,1.5
52414,2018-03-25 14:21:48.124983200,P72,2.15
52415,2018-03-25 14:21:54.820366100,P73,1.95
52416,2018-03-25 14:22:00.400685300,P74,1.72
52417,2018-03-25 14:22:05.891999400,P75,1.47
52418,2018-03-25 14:22:11.551323100,P76,1.96
52419,2018-03-25 14:22:17.364655600,P77,1.94
52420,2018-03-25 14:22:22.896972000,P78,1.94
52421,2018-03-25 14:22:28.790309100,P79,1.51
52422,2018-03-25 14:22:34.828654400,P80,1.47
52423,2018-03-25 14:22:40.649987400,P81,1.51
52424,2018-03-25 14:22:46.449319100,P82,2.21
52425,2018-03-25 14:22:52.281652700,P83,1.51
52426,2018-03-25 14:22:57.890973500,P84,1.49
52427,2018-03-25 14:23:03.674304300,P85,1.49
52428,2018-03-25 14:23:09.442634300,P86,3.31
52429,2018-03-25 14:23:16.735051400,P87,1.52
52430,2018-03-25 14:23:22.099358200,P88,2.62
52431,2018-03-25 14:23:28.916748100,P89,1.95
52432,2018-03-25 14:23:34.560070900,P90,1.95
52433,2018-03-25 14:23:40.372403300,P91,1.48
52434,2018-03-25 14:23:45.846716500,P92,1.94
52435,2018-03-25 14:23:52.430093000,P93,1.5
52436,2018-03-25 14:23:58.239425300,P94,1.75
52437,2018-03-25 14:24:04.098760400,P95,1.56
52438,2018-03-25 14:24:10.013098700,P96,1.51
52439,2018-03-25 14:24:15.857433000,P97,1.93
52440,2018-03-25 14:24:21.614762300,P98,1.48
52441,2018-03-25 14:24:27.332089300,P99,1.47
52442,2018-03-25 14:24:33.049416300,P100,1.51
52443,2018-03-25 14:24:38.899750900,P101,2.43
52444,2018-03-25 14:24:45.827147100,P102,1.51
52445,2018-03-25 14:24:51.422467200,P103,1.94
52446,2018-03-25 14:24:56.952783500,P104,1.51
52447,2018-03-25 14:25:02.820119100,P105,1.48
52448,2018-03-25 14:25:08.566447700,P106,1.49
52449,2018-03-25 14:25:14.428783100,P107,1.51
52450,2018-03-25 14:25:20.253116200,P108,1.47
52451,2018-03-25 14:25:26.128452200,P109,1.99
52452,2018-03-25 14:25:31.889781800,P110,1.5
52453,2018-03-25 14:25:37.639110600,P111,1.94
52454,2018-03-25 14:25:43.063420900,P112,2.16
52455,2018-03-25 14:25:48.807749400,P113,1.93
52456,2018-03-25 14:25:54.769090400,P114,2.17
52457,2018-03-25 14:26:01.558478700,P115,1.95
52458,2018-03-25 14:26:06.976788600,P116,2.2
52459,2018-03-25 14:26:13.841181200,P117,2.4
52460,2018-03-25 14:26:21.007591100,P118,1.98
52461,2018-03-25 14:26:27.414957600,P119,1.48
52462,2018-03-25 14:26:32.980275900,P120,1.49
52463,2018-03-25 14:26:38.768607000,P121,1.97
52464,2018-03-25 14:26:44.313924200,P122,1.49
52465,2018-03-25 14:26:50.043251900,P123,1.51
52466,2018-03-25 14:26:55.703575600,P124,2.14
52467,2018-03-25 14:27:01.282894800,P125,1.47
52468,2018-03-25 14:27:06.981220700,P126,1.81
52469,2018-03-25 14:27:12.923560600,P127,1.52
52470,2018-03-25 14:27:18.787896000,P128,1.5
52471,2018-03-25 14:27:24.568226600,P129,1.95
52472,2018-03-25 14:27:31.234607900,P130,1.5
52473,2018-03-25 14:27:36.893931600,P131,1.48
52474,2018-03-25 14:27:42.734265600,P132,2.27
52475,2018-03-25 14:27:50.190692100,P133,1.97
52476,2018-03-25 14:27:56.807070600,P134,1.52
52477,2018-03-25 14:28:02.395390200,P135,1.54
52478,2018-03-25 14:28:07.870703400,P136,1.98
52479,2018-03-25 14:28:13.586030300,P137,1.53
52480,2018-03-25 14:28:19.374361300,P138,1.49
52481,2018-03-25 14:28:25.301700400,P139,1.51
52482,2018-03-25 14:28:31.310044000,P140,1.5
52483,2018-03-25 14:28:36.978368200,P141,1.49
52484,2018-03-25 14:28:43.540743600,P142,1.95
52485,2018-03-25 14:28:49.093061100,P143,1.97
52486,2018-03-25 14:28:54.568374300,P144,1.73
52487,2018-03-25 14:29:00.450710800,P145,1.5
52488,2018-03-25 14:29:06.021029400,P146,1.97
52489,2018-03-25 14:29:11.961369100,P147,1.48
52490,2018-03-25 14:29:17.586690900,P148,1.49
52491,2018-03-25 14:29:23.264015600,P149,2.16
52492,2018-03-25 14:29:29.008344200,P150,1.49
52493,2018-03-25 14:29:34.911681800,P151,1.98
52494,2018-03-25 14:29:42.076091600,P152,1.99
52495,2018-03-25 14:29:48.724471900,P153,1.51
52496,2018-03-25 14:29:54.447799200,P154,1.94
52497,2018-03-25 14:30:00.135124500,P155,1.99
52498,2018-03-25 14:30:05.711443500,P156,1.93
52499,2018-03-25 14:30:11.530776300,P157,1.5
52500,2018-03-25 14:30:17.169098800,P158,1.47
52501,2018-03-25 14:30:22.842423300,P159,1.94
52502,2018-03-25 14:30:28.749761200,P160,1.94
52503,2018-03-25 14:30:35.346138500,P161,1.97
52504,2018-03-25 14:30:40.920457300,P162,1.5
52505,2018-03-25 14:30:46.593781800,P163,1.48
52506,2018-03-25 14:30:52.289107600,P164,1.48
52507,2018-03-25 14:30:57.975432800,P165,1.98
52508,2018-03-25 14:31:03.744762800,P166,1.94
52509,2018-03-25 14:31:09.760106800,P167,1.95
52510,2018-03-25 14:31:15.277422400,P168,1.49
52511,2018-03-25 14:31:21.055752900,P169,1.49
52512,2018-03-25 14:31:26.693075400,P170,1.91
52513,2018-03-25 14:31:32.549410300,P171,2.38
52514,2018-03-25 14:31:39.409802700,P172,1.49
52515,2018-03-25 14:31:45.175132500,P173,1.95
52516,2018-03-25 14:31:50.640445100,P174,1.97
52517,2018-03-25 14:31:56.438776700,P175,1.5
52518,2018-03-25 14:32:02.156103700,P176,2.17
52519,2018-03-25 14:32:09.009495700,P177,1.49
52520,2018-03-25 14:32:14.636817600,P178,2.2
52521,2018-03-25 14:32:20.491152400,P179,2.14
52522,2018-03-25 14:32:26.153476300,P180,1.95
52523,2018-03-25 14:32:31.737795700,P181,1.96
52524,2018-03-25 14:32:38.765197600,P182,2.22
52525,2018-03-25 14:32:45.493582500,P183,1.49
52526,2018-03-25 14:32:51.086902400,P184,2.01
52527,2018-03-25 14:32:56.721224700,P185,2.02
52528,2018-03-25 14:33:02.461553000,P186,1.47
52529,2018-03-25 14:33:08.189880600,P187,2.68
52530,2018-03-25 14:33:15.110276500,P188,1.99
52531,2018-03-25 14:33:20.705596500,P189,1.95
52532,2018-03-25 14:33:26.428923900,P190,1.47
52533,2018-03-25 14:33:32.059245900,P191,1.5
52534,2018-03-25 14:33:38.446611200,P192,1.5
52535,2018-03-25 14:33:44.224941700,P193,1.93
52536,2018-03-25 14:33:50.700312100,P194,1.92
52537,2018-03-25 14:33:56.314633200,P195,1.95
52538,2018-03-25 14:34:02.723999800,P196,1.49
52539,2018-03-25 14:34:08.462328000,P197,1.47
52540,2018-03-25 14:34:14.327663500,P198,2.42
52541,2018-03-25 14:34:21.141053200,P199,1.98
52542,2018-03-25 14:34:27.693428000,P200,1.51
52543,2018-03-25 14:34:33.498760000,P201,1.48
52544,2018-03-25 14:34:39.323093200,P202,1.53
52545,2018-03-25 14:34:45.048420600,P203,1.96
52546,2018-03-25 14:34:50.765747600,P204,1.51
52547,2018-03-25 14:34:56.641083700,P205,2.01
52548,2018-03-25 14:35:02.313408100,P206,1.96
52549,2018-03-25 14:35:07.944730200,P207,1.47
52550,2018-03-25 14:35:13.760062800,P208,2.42
52551,2018-03-25 14:35:20.616455000,P209,2.21
52552,2018-03-25 14:35:27.559852100,P210,1.98
52553,2018-03-25 14:35:33.988219800,P211,2.21
52554,2018-03-25 14:35:40.686603000,P212,1.95
52555,2018-03-25 14:35:46.352927000,P213,1.52
52556,2018-03-25 14:35:52.078254500,P214,2.02
52557,2018-03-25 14:35:57.649573200,P215,1.56
52558,2018-03-25 14:36:03.457905400,P216,1.47
52559,2018-03-25 14:36:09.408245700,P217,1.98
52560,2018-03-25 14:36:15.089570700,P218,1.53
52561,2018-03-25 14:36:20.859900700,P219,1.94
52562,2018-03-25 14:36:28.291325800,P220,1.95
52563,2018-03-25 14:36:33.821642100,P221,1.95
52564,2018-03-25 14:36:39.535968900,P222,1.52
52565,2018-03-25 14:36:45.114288000,P223,1.97
52566,2018-03-25 14:36:50.744610000,P224,1.51
52567,2018-03-25 14:36:56.397933400,P225,1.48
52568,2018-03-25 14:37:02.263268900,P226,1.53
52569,2018-03-25 14:37:07.785584700,P227,2.21
52570,2018-03-25 14:37:14.996997200,P228,1.52
52571,2018-03-25 14:37:20.387305500,P229,1.51
52572,2018-03-25 14:37:26.091631800,P230,2.6
52573,2018-03-25 14:37:32.325988400,P231,1.52
52574,2018-03-25 14:37:37.800301500,P232,1.5
52575,2018-03-25 14:37:43.655636400,P233,2.71
52576,2018-03-25 14:37:50.549030700,P234,2.66
52577,2018-03-25 14:37:57.157408600,P235,2.21
52578,2018-03-25 14:38:04.071804100,P236,1.72
52579,2018-03-25 14:38:10.090148300,P237,1.91
52580,2018-03-25 14:38:15.866478700,P238,1.97
52581,2018-03-25 14:38:21.435797300,P239,1.49
52582,2018-03-25 14:38:27.067119400,P240,1.95
52583,2018-03-25 14:38:33.698498700,P241,1.54
52584,2018-03-25 14:38:39.407825200,P242,1.08
52585,2018-03-25 14:38:45.237158600,P243,1.95
52586,2018-03-25 14:38:51.250502600,P243,0.14
52587,2018-03-25 14:38:54.727701500,P1,2.21
52588,2018-03-25 14:39:00.486030800,P2,1.95
52589,2018-03-25 14:39:05.829336400,P3,1.72
52590,2018-03-25 14:39:11.804678200,P4,1.73
52591,2018-03-25 14:39:17.455001400,P5,1.49
52592,2018-03-25 14:39:23.235332000,P6,1.71
52593,2018-03-25 14:39:28.941658400,P7,1.73
52594,2018-03-25 14:39:34.938001400,P8,2.0
52595,2018-03-25 14:39:40.834338600,P9,2.25
52596,2018-03-25 14:39:47.235704800,P10,1.71
52597,2018-03-25 14:39:52.813023800,P11,1.52
52598,2018-03-25 14:39:58.559352400,P12,2.41
52599,2018-03-25 14:40:05.268736200,P13,2.7
52600,2018-03-25 14:40:12.108127400,P14,1.74
52601,2018-03-25 14:40:17.850455800,P15,1.48
52602,2018-03-25 14:40:23.657788000,P16,1.5
52603,2018-03-25 14:40:29.249107800,P17,1.96
52604,2018-03-25 14:40:34.995436500,P18,1.48
52605,2018-03-25 14:40:40.728764400,P19,1.52
52606,2018-03-25 14:40:46.495094200,P20,1.98
52607,2018-03-25 14:40:52.488437000,P21,1.98
52608,2018-03-25 14:40:58.069756200,P22,1.49
52609,2018-03-25 14:41:03.929091400,P23,1.99
52610,2018-03-25 14:41:09.442406700,P24,2.23
52611,2018-03-25 14:41:16.305799300,P25,1.98
52612,2018-03-25 14:41:22.005125300,P26,2.86
52613,2018-03-25 14:41:28.552499700,P27,1.56
52614,2018-03-25 14:41:34.362832100,P28,2.42
52615,2018-03-25 14:41:41.062215300,P29,2.67
52616,2018-03-25 14:41:48.244626100,P30,1.49
52617,2018-03-25 14:41:53.797943700,P31,1.94
52618,2018-03-25 14:41:59.482268800,P32,1.91
52619,2018-03-25 14:42:05.260599300,P33,2.22
52620,2018-03-25 14:42:11.183938100,P34,1.94
52621,2018-03-25 14:42:17.099276500,P35,2.18
52622,2018-03-25 14:42:24.324689700,P36,1.96
52623,2018-03-25 14:42:29.781001800,P37,1.98
52624,2018-03-25 14:42:36.307375100,P38,1.74
52625,2018-03-25 14:42:41.917696000,P39,1.52
52626,2018-03-25 14:42:47.550018100,P40,1.5
52627,2018-03-25 14:42:53.274345600,P41,1.52
52628,2018-03-25 14:42:59.182683500,P42,2.01
52629,2018-03-25 14:43:05.274031900,P43,2.01
52630,2018-03-25 14:43:10.821349200,P44,2.88
52631,2018-03-25 14:43:17.715743500,P45,1.97
52632,2018-03-25 14:43:23.654083200,P46,2.17
52633,2018-03-25 14:43:30.495474500,P47,2.16
52634,2018-03-25 14:43:37.185857200,P48,1.55
52635,2018-03-25 14:43:43.167199300,P49,1.53
52636,2018-03-25 14:43:48.932529000,P50,1.49
52637,2018-03-25 14:43:54.734860900,P51,2.45
52638,2018-03-25 14:44:01.602253700,P52,1.49
52639,2018-03-25 14:44:07.408585800,P53,1.52
52640,2018-03-25 14:44:13.974961400,P54,2.19
52641,2018-03-25 14:44:19.838296700,P55,1.49
52642,2018-03-25 14:44:25.488619900,P56,1.51
52643,2018-03-25 14:44:31.326953800,P57,1.51
52644,2018-03-25 14:44:36.996278100,P58,1.5
52645,2018-03-25 14:44:42.912616500,P59,1.52
52646,2018-03-25 14:44:48.740949900,P60,1.75
52647,2018-03-25 14:44:54.526280800,P61,2.2
52648,2018-03-25 14:45:01.491679200,P62,1.47
52649,2018-03-25 14:45:07.106000300,P63,1.75
52650,2018-03-25 14:45:12.900331700,P64,1.52
52651,2018-03-25 14:45:18.624659100,P65,1.5
52652,2018-03-25 14:45:24.538997400,P66,1.53
52653,2018-03-25 14:45:30.198321100,P67,1.95
52654,2018-03-25 14:45:36.104658900,P68,1.5
52655,2018-03-25 14:45:41.862988300,P69,1.5
52656,2018-03-25 14:45:47.708322600,P70,1.5
52657,2018-03-25 14:45:53.492653500,P71,1.5
52658,2018-03-25 14:45:59.441993700,P72,3.08
52659,2018-03-25 14:46:06.510398000,P73,1.48
52660,2018-03-25 14:46:12.051715000,P74,1.96
52661,2018-03-25 14:46:19.333131400,P75,1.5
52662,2018-03-25 14:46:24.981454500,P76,1.97
52663,2018-03-25 14:46:30.460767900,P77,1.5
52664,2018-03-25 14:46:36.344104400,P78,1.96
52665,2018-03-25 14:46:42.982484100,P79,2.18
52666,2018-03-25 14:46:49.841876400,P80,1.49
52667,2018-03-25 14:46:55.610206400,P81,1.51
52668,2018-03-25 14:47:01.978570600,P82,1.51
52669,2018-03-25 14:47:08.420939100,P83,1.95
52670,2018-03-25 14:47:14.636294600,P84,1.95
52671,2018-03-25 14:47:20.396624100,P85,2.16
52672,2018-03-25 14:47:27.607036500,P86,1.51
52673,2018-03-25 14:47:33.164354300,P87,1.5
52674,2018-03-25 14:47:38.888681800,P88,1.48
52675,2018-03-25 14:47:44.728015800,P89,2.47
52676,2018-03-25 14:47:51.786419500,P90,1.52
52677,2018-03-25 14:47:57.581750900,P91,1.52
52678,2018-03-25 14:48:03.385082900,P92,1.51
52679,2018-03-25 14:48:09.450429800,P93,1.93
52680,2018-03-25 14:48:16.386826500,P94,2.15
52681,2018-03-25 14:48:23.276220600,P95,2.4
52682,2018-03-25 14:48:30.446630700,P96,1.95
52683,2018-03-25 14:48:35.993948000,P97,1.48
52684,2018-03-25 14:48:41.675273000,P98,1.97
52685,2018-03-25 14:48:47.105583500,P99,1.96
52686,2018-03-25 14:48:52.701903600,P100,2.65
52687,2018-03-25 14:48:59.535294500,P101,2.17
52688,2018-03-25 14:49:05.239620800,P102,1.95
52689,2018-03-25 14:49:10.911945200,P103,2.2
52690,2018-03-25 14:49:17.625329200,P104,1.91
52691,2018-03-25 14:49:23.071640700,P105,2.69
52692,2018-03-25 14:49:29.720021000,P106,1.52
52693,2018-03-25 14:49:35.607357700,P107,1.49
52694,2018-03-25 14:49:41.376687700,P108,1.55
52695,2018-03-25 14:49:47.274025000,P109,1.95
52696,2018-03-25 14:49:53.040354800,P110,2.4
52697,2018-03-25 14:49:59.709736300,P111,2.67
52698,2018-03-25 14:50:06.631132100,P112,1.95
52699,2018-03-25 14:50:12.439464400,P113,1.47
52700,2018-03-25 14:50:18.216794800,P114,1.93
52701,2018-03-25 14:50:23.919121000,P115,2.65
52702,2018-03-25 14:50:30.642505500,P116,2.16
52703,2018-03-25 14:50:37.536899900,P117,1.94
52704,2018-03-25 14:50:43.007212700,P118,1.5
52705,2018-03-25 14:50:48.748541100,P119,1.49
52706,2018-03-25 14:50:54.688880900,P120,1.49
52707,2018-03-25 14:51:00.461211100,P121,1.95
52708,2018-03-25 14:51:06.482555500,P122,2.58
52709,2018-03-25 14:51:13.629964300,P123,1.53
52710,2018-03-25 14:51:19.979327400,P124,1.94
52711,2018-03-25 14:51:27.300746200,P125,1.5
52712,2018-03-25 14:51:32.853063800,P126,1.53
52713,2018-03-25 14:51:38.726399700,P127,1.71
52714,2018-03-25 14:51:44.505730300,P128,1.48
52715,2018-03-25 14:51:50.755087700,P129,1.72
52716,2018-03-25 14:51:56.236401200,P130,2.69
52717,2018-03-25 14:52:03.131795600,P131,1.56
52718,2018-03-25 14:52:09.191142200,P132,2.18
52719,2018-03-25 14:52:15.954529000,P133,1.5
52720,2018-03-25 14:52:21.875867700,P134,1.55
52721,2018-03-25 14:52:27.570193400,P135,1.51
52722,2018-03-25 14:52:33.277519800,P136,1.96
52723,2018-03-25 14:52:39.232860500,P137,2.17
52724,2018-03-25 14:52:44.995190100,P138,2.0
52725,2018-03-25 14:52:50.583509700,P139,1.49
52726,2018-03-25 14:52:56.427844000,P140,1.52
52727,2018-03-25 14:53:02.175172700,P141,1.5
52728,2018-03-25 14:53:07.912500800,P142,1.96
52729,2018-03-25 14:53:13.894843000,P143,2.24
52730,2018-03-25 14:53:20.756235500,P144,1.51
52731,2018-03-25 14:53:26.485563200,P145,1.49
52732,2018-03-25 14:53:32.253893100,P146,1.72
52733,2018-03-25 14:53:38.021223000,P147,1.49
52734,2018-03-25 14:53:43.878558000,P148,2.22
52735,2018-03-25 14:53:50.740950500,P149,1.99
52736,2018-03-25 14:53:56.247265400,P150,1.52
52737,2018-03-25 14:54:02.080599100,P151,2.2
